,Route,Sh,Amount,Shipping Type Code,Shipping Type Description,Weight,Vol,Vehicle Pallet Capacity (Pallet floor space),MoT,Vehicle Classification,Temp,Truck Size,Truck Type Short Form,Unnamed: 10,Truck Type,Weight Tons,Case Capacity,Pallet,Loose Case Loading/Unloading  Time (hr),Loose Case Loadiong /Unloading producivity (case/hr),Pallet Unloading producivity (Pallets/Hr)
3311,IDA437,GA,551932.0,GA,SMALL VAN 1T 3M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Colt,5,500,8,,,
11525,IDW178,9A,552330.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11526,IDW178,9B,552330.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11527,IDW178,9C,552330.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11539,IDW178,GC,552330.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
12453,IDX388,9A,553086.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
12454,IDX388,9B,553086.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
12455,IDX388,9C,553086.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
12456,IDX388,9G,553086.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
12457,IDX388,9H,553086.0,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
12458,IDX388,9J,553086.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
12459,IDX388,9K,553086.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
12460,IDX388,9L,553086.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
12461,IDX388,9N,553086.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
12462,IDX388,9P,553086.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
12463,IDX388,9Q,553086.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
12464,IDX388,9R,553086.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
12465,IDX388,GC,553086.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
12466,IDX388,GD,553086.0,GD,ENGKEL 12T 23M3,12000,23000000,10.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,Jumbo,20 to 32,2050,24-30,2.0,1000.0,60.0
12467,IDX388,GE,553086.0,GE,TRONTON 15T 30M3,15000,30000000,14.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,20ft contaienr,20,1500,12,,,
12468,IDX388,GF,553086.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
12469,IDX388,HO,553086.0,HO,"IC PELNI CONT 40"" ",26000,55000000,16.0,Sea,Container Ocean 40'-45',Refrigerated,Large,40ft Container,,,,,,,,
11786,IDW379,9A,553417.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11787,IDW379,9B,553417.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11788,IDW379,9C,553417.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11789,IDW379,9G,553417.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11790,IDW379,9I,553417.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11791,IDW379,9J,553417.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11792,IDW379,9K,553417.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11793,IDW379,9L,553417.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11794,IDW379,9N,553417.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11795,IDW379,9P,553417.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11796,IDW379,9Q,553417.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11797,IDW379,9R,553417.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11798,IDW379,9S,553417.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11799,IDW379,9T,553417.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11861,IDW386,9A,553417.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11862,IDW386,9B,553417.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11863,IDW386,9C,553417.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11864,IDW386,9G,553417.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11865,IDW386,9I,553417.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11866,IDW386,9J,553417.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11867,IDW386,9K,553417.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11868,IDW386,9L,553417.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11869,IDW386,9N,553417.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11870,IDW386,9P,553417.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11871,IDW386,9Q,553417.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11872,IDW386,9R,553417.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11873,IDW386,9S,553417.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11874,IDW386,9T,553417.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
112,IDA010,9U,555162.3333333334,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
4351,IDFW07,9S,555449.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4516,IDFW53,9S,555449.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8227,IDO015,9T,555511.6666666666,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
3334,IDA439,9I,556108.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4383,IDFW13,9S,558737.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4528,IDFW55,9S,558737.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
1320,IDA152,9G,559173.2,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
1321,IDA152,9H,559173.2,9H,ENGKEL 12T 24M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
1461,IDA159,9U,559320.5,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
94,IDA009,9I,560750.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
99,IDA009,GA,560750.0,GA,SMALL VAN 1T 3M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Colt,5,500,8,,,
1283,IDA150,9U,561442.5,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
6177,IDJ051,9A,561734.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
1259,IDA149,9S,564402.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11922,IDX355,GC,564800.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
8226,IDO015,9S,565396.3333333334,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
3423,IDA453,9K,565926.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3425,IDA453,GL,565926.0,GL,Shuttle BOF,20000,40000000,12.0,Land,Articulated Truck 7.5t-33t,Ambient,Large,,,Java,GT, Jumbo,,,,
11419,IDV335,9A,566174.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11420,IDV335,9B,566174.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11421,IDV335,9C,566174.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11422,IDV335,GC,566174.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
4379,IDFW13,9A,570814.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4524,IDFW55,9A,570814.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11458,IDV353,9A,570906.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11459,IDV353,9B,570906.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11460,IDV353,9C,570906.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11461,IDV353,GC,570906.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
8252,IDO018,9S,570969.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8253,IDO018,9T,570969.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8254,IDO018,GB,570969.0,GB,VAN 3T 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Engkel ,12,1000,10-18,,,
8259,IDO019,9S,570969.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8260,IDO019,9T,570969.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
8261,IDO019,GB,570969.0,GB,VAN 3T 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Engkel ,12,1000,10-18,,,
8244,IDO017,9T,572315.5,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11800,IDW380,9A,573003.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11801,IDW380,9B,573003.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11802,IDW380,9C,573003.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11803,IDW380,9G,573003.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11804,IDW380,9I,573003.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11805,IDW380,9J,573003.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11806,IDW380,9K,573003.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11807,IDW380,9L,573003.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11808,IDW380,9N,573003.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11809,IDW380,9P,573003.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11810,IDW380,9Q,573003.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11811,IDW380,9R,573003.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11812,IDW380,9S,573003.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11813,IDW380,9T,573003.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
3320,IDA438,9I,573155.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
1305,IDA151,9S,574528.5,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4329,IDFW04,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4341,IDFW06,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4347,IDFW07,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4506,IDFW52,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4512,IDFW53,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
4548,IDFW59,9A,576299.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
3436,IDA460,9A,576300.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11704,IDW190,9A,577033.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11705,IDW190,9B,577033.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11706,IDW190,9C,577033.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11707,IDW190,9G,577033.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11708,IDW190,9I,577033.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11709,IDW190,9J,577033.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11710,IDW190,9K,577033.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11711,IDW190,9L,577033.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11712,IDW190,9N,577033.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11713,IDW190,9P,577033.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11714,IDW190,9Q,577033.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11715,IDW190,9R,577033.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11716,IDW190,9S,577033.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11717,IDW190,9T,577033.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
553,IDA061,9U,578077.0,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
1261,IDA149,GB,579945.0,GB,VAN 3T 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Engkel ,12,1000,10-18,,,
3312,IDA437,GB,579945.0,GB,VAN 3T 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Engkel ,12,1000,10-18,,,
10292,IDS299,9U,580531.0,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
237,IDA020,9I,581059.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
244,IDA020,GA,581059.0,GA,SMALL VAN 1T 3M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Colt,5,500,8,,,
3340,IDA439,GA,581059.0,GA,SMALL VAN 1T 3M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,Colt,5,500,8,,,
3946,IDA769,9K,582806.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
3947,IDA769,GF,582806.0,GF,JUMBO 20T 40M3,20000,40000000,16.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,40ft container,26,4000,20,,,
1350,IDA153,9S,583413.3333333334,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
10837,IDT045,9G,583628.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
10886,IDT291,9G,583628.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11571,IDW180,HP,587426.0,HP,IC RORO 10 PALLET,10000,20000000,10.0,Sea,Ro-Ro Cargo,Refrigerated,Large,,,,,,,,,
4371,IDFW11,9S,588377.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
4522,IDFW54,9S,588377.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
3356,IDA440,9U,588924.75,9U,PANTHER 1500KG 2M3,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,,,,,,,,,
11228,IDU127,9A,590639.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11229,IDU127,9B,590639.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11230,IDU127,9C,590639.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
11231,IDU127,9G,590639.0,9G,ENGKEL 12T 23M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11232,IDU127,9I,590639.0,9I,Small Van,1000,3000000,2.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11233,IDU127,9J,590639.0,9J,ENGKEL 15T 28M3,12000,23000000,18.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Engkel,,,,,,,,
11234,IDU127,9K,590639.0,9K,JUMBO 20T 40M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11235,IDU127,9L,590639.0,9L,JUMBO 20T 50M3,20000,40000000,24.0,Land,Rigid Truck > 17 t,Ambient,Large,Jumbo,,,,,,,,
11236,IDU127,9N,590639.0,9N,TRONTON 15T 28M3,15000,28000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11237,IDU127,9P,590639.0,9P,TRONTON 15T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11238,IDU127,9Q,590639.0,9Q,TRONTON 16T 30M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11239,IDU127,9R,590639.0,9R,TRONTON 16T 32M3,15000,30000000,20.0,Land,Rigid Truck 7.5 - 17 t,Ambient,Medium,Tronton,,,,,,,,
11240,IDU127,9S,590639.0,9S,VAN 3000KG 5M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
11241,IDU127,9T,590639.0,9T,VAN 3000KG 7M3,3000,5000000,4.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Small Van,,,,,,,,
6839,IDJ301,9A,591531.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
6852,IDJ301,GC,591531.0,GC,COLT 5T 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,Tronton,10 to 15,1500,16-20,,,
7168,IDJ320,9A,591531.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
7169,IDJ320,9B,591531.0,9B,COLT 6100KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
7170,IDJ320,9C,591531.0,9C,COLT 6100KG 12M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
12506,IDX391,9A,592599.0,9A,COLT 5000KG 10M3,5000,10000000,8.0,Land,Rigid Truck 3.5 - 7.5 t,Ambient,Small,Colt,,,,,,,,
