Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings
6272,IDA389,Land,Ambient,5025034,29987525.84,2017-02-10,12109.0,1,29987525.84,12109.0,,,,nan
6273,IDA392,Land,Ambient,3604509,39999000.0,2017-02-10,13141.0,1,39999000.0,13141.0,,,,nan
6274,IDA395,Land,Ambient,5600000,38916893.55,2017-02-10,13579.0,1,38916893.55,13579.0,,,,nan
6275,IDA411,Sea,Ambient,16150000,63917092.15,2017-02-10,21560.0,1,63917092.15,21560.0,,,,nan
6276,IDA412,Sea,Ambient,16448520,27997854.91,2017-02-10,11356.0,1,27997854.91,11356.0,,,,nan
6277,IDA442,Land,Ambient,9000000,40002240.05,2017-02-10,8865.0,1,40002240.05,8865.0,,,,nan
6278,IDA448,Sea,Ambient,23549250,28070736.66,2017-02-10,10727.0,1,28070736.66,10727.0,,,,nan
6279,IDA488,Land,Ambient,1150685,9996441.975,2017-02-10,2992.0,1,9996441.975,2992.0,,,,nan
6280,IDA923,Land,Ambient,3796959,39998612.06,2017-02-10,14987.0,1,39998612.06,14987.0,,,,nan
6281,IDA985,Land,Ambient,6850000,28788888.68,2017-02-10,10275.0,1,28788888.68,10275.0,,,,nan
6282,IDJ021,Sea,Ambient,2067394,12441815.12,2017-02-10,5407.0,1,12441815.12,5407.0,,,,nan
6283,IDJ023,Land,Ambient,853000,4260922.11,2017-02-10,1939.0,1,4260922.11,1939.0,,,,nan
6284,IDJ052,Land,Ambient,438697,1662537.8,2017-02-10,665.0,1,1662537.8,665.0,,,,nan
6285,IDJ068,Sea,Ambient,11100000,54999736.99,2017-02-10,25343.0,1,54999736.99,25343.0,,,,nan
6286,IDJ084,Sea,Ambient,21750000,54979866.51,2017-02-10,23783.0,1,54979866.51,23783.0,,,,nan
6287,IDJ129,Sea,Ambient,12350000,28000484.72,2017-02-10,12288.0,1,28000484.72,12288.0,,,,nan
6288,IDJ133,Sea,Ambient,18975000,27998927.39,2017-02-10,8480.0,1,27998927.39,8480.0,,,,nan
6289,IDJ142,Sea,Ambient,41215000,26875644.2,2017-02-10,10603.0,1,26875644.2,10603.0,,,,nan
6290,IDJ155,Land,Ambient,5201724,36272479.21,2017-02-10,19996.0,1,36272479.21,19996.0,,,,nan
6291,IDJ184,Sea,Ambient,11100000,27908170.97,2017-02-10,12663.0,1,27908170.97,12663.0,,,,nan
6292,IDJ224,Land,Ambient,4923286,22999597.44,2017-02-10,7709.0,1,22999597.44,7709.0,,,,nan
6293,IDJ225,Sea,Ambient,8900000,27762214.65,2017-02-10,12438.0,1,27762214.65,12438.0,,,,nan
6294,IDJ282,Land,Ambient,17500000,35134179.65,2017-02-10,19999.0,1,35134179.65,19999.0,,,,nan
6295,IDJ298,Land,Ambient,1518903,9989513.886,2017-02-10,4813.0,1,9989513.886,4813.0,,,,nan
6296,IDJ305,Land,Ambient,2577908,29413076.67,2017-02-10,13500.0,1,29413076.67,13500.0,,,,nan
6297,IDJ309,Land,Ambient,1325864,9568357.668,2017-02-10,4998.0,1,9568357.668,4998.0,,,,nan
6298,IDJ310,Land,Ambient,1342793,9574500.752,2017-02-10,4463.0,1,9574500.752,4463.0,,,,nan
6299,IDJ312,Land,Ambient,926725,9987243.978,2017-02-10,4254.0,1,9987243.978,4254.0,,,,nan
6300,IDJ313,Land,Ambient,1129328,9994703.865,2017-02-10,3978.0,1,9994703.865,3978.0,,,,nan
6301,IDJ315,Land,Ambient,3400000,29998821.46,2017-02-10,12939.0,1,29998821.46,12939.0,,,,nan
6302,IDJ320,Land,Ambient,595687,9995532.075,2017-02-10,4302.0,1,9995532.075,4302.0,,,,nan
6303,IDJ325,Land,Ambient,1546207,9984117.101,2017-02-10,4432.0,1,9984117.101,4432.0,,,,nan
6304,IDJ330,Sea,Ambient,21084753,27998301.67,2017-02-10,10308.0,1,27998301.67,10308.0,,,,nan
6305,IDJ346,Land,Ambient,3495804,39997946.85,2017-02-10,19337.0,1,39997946.85,19337.0,,,,nan
6306,IDJ352,Land,Ambient,4146354,38314939.19,2017-02-10,17511.0,1,38314939.19,17511.0,,,,nan
6307,IDJ364,Sea,Ambient,11300000,51796582.98,2017-02-10,25999.0,1,51796582.98,25999.0,,,,nan
6308,IDJ456,Land,Ambient,27297118,29573291.48,2017-02-10,13802.0,1,29573291.48,13802.0,,,,nan
6309,IDJ457,Land,Ambient,9601126,22549495.27,2017-02-10,8174.0,1,22549495.27,8174.0,,,,nan
6310,IDJ484,Land,Ambient,1566965,9994413.402999999,2017-02-10,4108.0,1,9994413.402999999,4108.0,,,,nan
6311,IDKD11,Sea,Ambient,8500000,27981310.33,2017-02-10,13628.0,1,27981310.33,13628.0,,,,nan
6312,IDA012,Land,Ambient,3511678,13255680.8,2017-02-11,4796.0,1,13255680.8,4796.0,,,,nan
6313,IDA018,Land,Ambient,1183599,4341604.756,2017-02-11,1766.0,1,4341604.756,1766.0,,,,nan
6314,IDA019,Land,Ambient,1158632,3289916.061,2017-02-11,1453.0,1,3289916.061,1453.0,,,,nan
6315,IDA026,Land,Ambient,2612109,34134165.41,2017-02-11,14439.0,1,34134165.41,14439.0,,,,nan
6316,IDA028,Land,Ambient,10549944,38153333.47,2017-02-11,15068.0,1,38153333.47,15068.0,,,,nan
6317,IDA032,Land,Ambient,5500000,34472999.95,2017-02-11,10813.0,1,34472999.95,10813.0,,,,nan
6318,IDA043,Land,Ambient,4800000,32027383.1,2017-02-11,14077.0,1,32027383.1,14077.0,,,,nan
6319,IDA054,Land,Ambient,1300060,3035453.017,2017-02-11,1405.0,1,3035453.017,1405.0,,,,nan
6320,IDA061,Land,Ambient,1663354,21114000.0,2017-02-11,6330.0,1,21114000.0,6330.0,,,,nan
6321,IDA074,Land,Ambient,12585077,39996601.17,2017-02-11,17306.0,1,39996601.17,17306.0,,,,nan
6322,IDA078,Sea,Ambient,27500000,27991972.18,2017-02-11,9384.0,1,27991972.18,9384.0,,,,nan
6323,IDA086,Sea,Ambient,13065000,64999657.87,2017-02-11,21153.0,1,64999657.87,21153.0,,,,nan
6324,IDA094,Land,Ambient,3117984,29534595.42,2017-02-11,11721.0,1,29534595.42,11721.0,,,,nan
6325,IDA095,Land,Ambient,1526515,29992321.45,2017-02-11,9877.0,1,29992321.45,9877.0,,,,nan
6326,IDA098,Land,Ambient,2252846,29999180.1,2017-02-11,12188.0,1,29999180.1,12188.0,,,,nan
6327,IDA101,Land,Ambient,3021493,29998413.27,2017-02-11,13609.0,1,29998413.27,13609.0,,,,nan
6328,IDA105,Land,Ambient,1333476,39998977.67,2017-02-11,16800.0,1,39998977.67,16800.0,,,,nan
6329,IDA108,Land,Ambient,3533629,37851260.93,2017-02-11,15930.0,1,37851260.93,15930.0,,,,nan
6330,IDA145,Land,Ambient,14628319,38949088.71,2017-02-11,15002.0,1,38949088.71,15002.0,,,,nan
6331,IDA149,Land,Ambient,1411505,39998827.36,2017-02-11,17029.0,1,39998827.36,17029.0,,,,nan
6332,IDA156,Land,Ambient,1878700,39999424.59,2017-02-11,16685.0,1,39999424.59,16685.0,,,,nan
6333,IDA178,Land,Ambient,6850000,29998968.71,2017-02-11,12778.0,1,29998968.71,12778.0,,,,nan
6334,IDA234,Land,Ambient,21507629,39987363.71,2017-02-11,12588.0,1,39987363.71,12588.0,,,,nan
6335,IDA270,Sea,Ambient,10032720,26472254.76,2017-02-11,12164.0,1,26472254.76,12164.0,,,,nan
6336,IDA295,Sea,Ambient,7500000,27923893.91,2017-02-11,10765.0,1,27923893.91,10765.0,,,,nan
6337,IDA298,Land,Ambient,10210000,39295750.36,2017-02-11,15074.0,1,39295750.36,15074.0,,,,nan
6338,IDA299,Land,Ambient,7880000,39996122.72,2017-02-11,12380.0,1,39996122.72,12380.0,,,,nan
6339,IDA301,Rail,Ambient,4687000,27997909.87,2017-02-11,10462.0,1,27997909.87,10462.0,,,,nan
6340,IDA303,Land,Ambient,8250000,39999115.4,2017-02-11,13760.0,1,39999115.4,13760.0,,,,nan
6341,IDA313,Land,Ambient,4436925,38291783.27,2017-02-11,13687.0,1,38291783.27,13687.0,,,,nan
6342,IDA320,Land,Ambient,5690755,40000000.0,2017-02-11,16843.0,1,40000000.0,16843.0,,,,nan
6343,IDA323,Land,Ambient,5690755,39989483.73,2017-02-11,17983.0,1,39989483.73,17983.0,,,,nan
6344,IDA324,Land,Ambient,4649882,39992886.25,2017-02-11,13637.0,1,39992886.25,13637.0,,,,nan
6345,IDA343,Land,Ambient,5700000,39996548.67,2017-02-11,15546.0,1,39996548.67,15546.0,,,,nan
6346,IDA345,Land,Ambient,5256443,37837360.95,2017-02-11,13491.0,1,37837360.95,13491.0,,,,nan
6347,IDA346,Land,Ambient,5250000,39995366.06,2017-02-11,13536.0,1,39995366.06,13536.0,,,,nan
6348,IDA348,Land,Ambient,1700333,39998513.92,2017-02-11,15146.0,1,39998513.92,15146.0,,,,nan
6349,IDA353,Land,Ambient,5700000,37856942.96,2017-02-11,13727.0,1,37856942.96,13727.0,,,,nan
6350,IDA364,Sea,Ambient,14100000,27996810.04,2017-02-11,10418.0,1,27996810.04,10418.0,,,,nan
6351,IDA382,Land,Ambient,5600000,39922761.46,2017-02-11,16765.0,1,39922761.46,16765.0,,,,nan
6352,IDA384,Land,Ambient,4236480,39998272.55,2017-02-11,16737.0,1,39998272.55,16737.0,,,,nan
6353,IDA384,Sea,Ambient,9050000,27994172.82,2017-02-11,10376.0,1,27994172.82,10376.0,,,,nan
6354,IDA385,Sea,Ambient,6500000,28003540.93,2017-02-11,10232.0,1,28003540.93,10232.0,,,,nan
6355,IDA387,Land,Ambient,5800000,40001668.1,2017-02-11,15925.0,1,40001668.1,15925.0,,,,nan
6356,IDA388,Sea,Ambient,6400000,27840900.0,2017-02-11,8526.0,1,27840900.0,8526.0,,,,nan
6357,IDA390,Land,Ambient,5300000,39999815.51,2017-02-11,15172.0,1,39999815.51,15172.0,,,,nan
6358,IDA391,Sea,Ambient,7100000,27997815.48,2017-02-11,9969.0,1,27997815.48,9969.0,,,,nan
6359,IDA392,Land,Ambient,5600000,39995671.28,2017-02-11,13972.0,1,39995671.28,13972.0,,,,nan
6360,IDA395,Land,Ambient,5600000,39994000.0,2017-02-11,15823.0,1,39994000.0,15823.0,,,,nan
6361,IDA397,Sea,Ambient,9500000,27957995.01,2017-02-11,10414.0,1,27957995.01,10414.0,,,,nan
6362,IDA426,Land,Ambient,5700000,38017060.77,2017-02-11,16516.0,1,38017060.77,16516.0,,,,nan
6363,IDA429,Land,Ambient,9111309,38533905.26,2017-02-11,15224.0,1,38533905.26,15224.0,,,,nan
6364,IDA470,Sea,Ambient,23549250,27702342.49,2017-02-11,9864.0,1,27702342.49,9864.0,,,,nan
6365,IDA475,Sea,Ambient,7400000,27890568.78,2017-02-11,8753.0,1,27890568.78,8753.0,,,,nan
6366,IDA511,Land,Ambient,1672914,29997650.03,2017-02-11,12747.0,1,29997650.03,12747.0,,,,nan
6367,IDA922,Land,Ambient,2899861,29999013.91,2017-02-11,11470.0,1,29999013.91,11470.0,,,,nan
6368,IDA985,Land,Ambient,6850000,29999096.03,2017-02-11,11816.0,1,29999096.03,11816.0,,,,nan
6369,IDJ017,Sea,Ambient,5136624,14125449.81,2017-02-11,6472.0,1,14125449.81,6472.0,,,,nan
6370,IDJ023,Sea,Ambient,1718619,16548090.96,2017-02-11,7191.0,1,16548090.96,7191.0,,,,nan
6371,IDJ025,Sea,Ambient,5136624,13767847.09,2017-02-11,3905.0,1,13767847.09,3905.0,,,,nan
6372,IDJ074,Land,Ambient,6522124,39997847.22,2017-02-11,19407.0,1,39997847.22,19407.0,,,,nan
6373,IDJ086,Sea,Ambient,18900000,43031023.85,2017-02-11,25996.0,1,43031023.85,25996.0,,,,nan
6374,IDJ089,Sea,Ambient,12700000,54986259.98,2017-02-11,23717.0,1,54986259.98,23717.0,,,,nan
6375,IDJ126,Sea,Ambient,29459906,27998957.79,2017-02-11,13084.0,1,27998957.79,13084.0,,,,nan
6376,IDJ129,Sea,Ambient,10700000,27997323.64,2017-02-11,10179.0,1,27997323.64,10179.0,,,,nan
6377,IDJ130,Sea,Ambient,17900000,27999299.5,2017-02-11,10785.0,1,27999299.5,10785.0,,,,nan
6378,IDJ134,Sea,Ambient,16400000,27988221.95,2017-02-11,11854.0,1,27988221.95,11854.0,,,,nan
6379,IDJ138,Sea,Ambient,18400000,27997509.85,2017-02-11,11572.0,1,27997509.85,11572.0,,,,nan
6380,IDJ141,Sea,Ambient,13900000,27995542.02,2017-02-11,12728.0,1,27995542.02,12728.0,,,,nan
6381,IDJ184,Sea,Ambient,11100000,27946493.21,2017-02-11,11567.0,1,27946493.21,11567.0,,,,nan
6382,IDJ218,Land,Ambient,19372210,27096847.74,2017-02-11,11576.0,1,27096847.74,11576.0,,,,nan
6383,IDJ220,Land,Ambient,6594584,39996547.05,2017-02-11,18052.0,1,39996547.05,18052.0,,,,nan
6384,IDJ227,Land,Ambient,23853492,28736706.33,2017-02-11,11230.0,1,28736706.33,11230.0,,,,nan
6385,IDJ229,Land,Ambient,25014926,29257223.1,2017-02-11,10572.0,1,29257223.1,10572.0,,,,nan
6386,IDJ299,Land,Ambient,1300099,9985438.477,2017-02-11,4816.0,1,9985438.477,4816.0,,,,nan
6387,IDJ305,Land,Ambient,2720000,22998202.28,2017-02-11,10442.0,1,22998202.28,10442.0,,,,nan
6388,IDJ317,Land,Ambient,834761,9993681.724,2017-02-11,4755.0,1,9993681.724,4755.0,,,,nan
6389,IDJ319,Land,Ambient,1080235,9888674.998,2017-02-11,4955.0,1,9888674.998,4955.0,,,,nan
6390,IDJ321,Land,Ambient,1326794,8522938.765,2017-02-11,4997.0,1,8522938.765,4997.0,,,,nan
6391,IDJ322,Land,Ambient,3268853,22999006.34,2017-02-11,8689.0,1,22999006.34,8689.0,,,,nan
6392,IDJ323,Land,Ambient,2718384,38539489.47,2017-02-11,19999.0,1,38539489.47,19999.0,,,,nan
6393,IDJ330,Sea,Ambient,21060657,27969376.79,2017-02-11,9934.0,1,27969376.79,9934.0,,,,nan
6394,IDJ332,Sea,Ambient,15100000,27997313.93,2017-02-11,12116.0,1,27997313.93,12116.0,,,,nan
6395,IDJ346,Land,Ambient,2519334,28550391.78,2017-02-11,13534.0,1,28550391.78,13534.0,,,,nan
6396,IDJ355,Land,Ambient,3258716,29979969.04,2017-02-11,9740.0,1,29979969.04,9740.0,,,,nan
6397,IDJ380,Sea,Ambient,8500000,27199591.78,2017-02-11,10366.0,1,27199591.78,10366.0,,,,nan
6398,IDJ451,Land,Ambient,1327853,22999577.92,2017-02-11,8320.0,1,22999577.92,8320.0,,,,nan
6399,IDJ452,Land,Ambient,19198465,26851356.28,2017-02-11,9206.0,1,26851356.28,9206.0,,,,nan
6400,IDJ800,Land,Ambient,6594584,39996605.13,2017-02-11,15533.0,1,39996605.13,15533.0,,,,nan
6401,IDA012,Land,Ambient,5779901,38983016.23,2017-02-12,15620.0,1,38983016.23,15620.0,,,,nan
6402,IDA016,Land,Ambient,2484598,15199377.38,2017-02-12,7078.0,1,15199377.38,7078.0,,,,nan
6403,IDA043,Land,Ambient,4800000,34565080.64,2017-02-12,14568.0,1,34565080.64,14568.0,,,,nan
6404,IDA044,Land,Ambient,13745790,38499912.83,2017-02-12,15632.0,1,38499912.83,15632.0,,,,nan
6405,IDA059,Land,Ambient,3378036,13781602.51,2017-02-12,6067.0,1,13781602.51,6067.0,,,,nan
6406,IDA060,Land,Ambient,3725489,21114000.0,2017-02-12,6330.0,1,21114000.0,6330.0,,,,nan
6407,IDA074,Land,Ambient,11798819,39999065.05,2017-02-12,13645.0,1,39999065.05,13645.0,,,,nan
6408,IDA078,Sea,Ambient,27500000,27996205.57,2017-02-12,9965.0,1,27996205.57,9965.0,,,,nan
6409,IDA082,Sea,Ambient,12090000,64998555.53,2017-02-12,22823.0,1,64998555.53,22823.0,,,,nan
6410,IDA083,Sea,Ambient,16200000,64101880.33,2017-02-12,20191.0,1,64101880.33,20191.0,,,,nan
6411,IDA086,Sea,Ambient,13065000,57223007.96,2017-02-12,26000.0,1,57223007.96,26000.0,,,,nan
6412,IDA087,Land,Ambient,4708389,64998973.9,2017-02-12,23452.0,1,64998973.9,23452.0,,,,nan
6413,IDA104,Land,Ambient,1769070,29999915.53,2017-02-12,12359.0,1,29999915.53,12359.0,,,,nan
6414,IDA110,Land,Ambient,1887121,39993153.98,2017-02-12,14759.0,1,39993153.98,14759.0,,,,nan
6415,IDA145,Land,Ambient,13000000,39999571.93,2017-02-12,14300.0,1,39999571.93,14300.0,,,,nan
6416,IDA150,Land,Ambient,2200000,39998496.16,2017-02-12,15761.0,1,39998496.16,15761.0,,,,nan
6417,IDA155,Land,Ambient,933638,26137984.73,2017-02-12,12830.0,1,26137984.73,12830.0,,,,nan
6418,IDA157,Land,Ambient,1933148,39966841.33,2017-02-12,15538.0,1,39966841.33,15538.0,,,,nan
6419,IDA170,Land,Ambient,10363346,39996244.84,2017-02-12,16419.0,1,39996244.84,16419.0,,,,nan
6420,IDA173,Land,Ambient,15403590,39993063.3,2017-02-12,10105.0,1,39993063.3,10105.0,,,,nan
6421,IDA251,Sea,Ambient,7982520,27997290.62,2017-02-12,8316.0,1,27997290.62,8316.0,,,,nan
6422,IDA296,Land,Ambient,4731343,39999492.1,2017-02-12,10349.0,1,39999492.1,10349.0,,,,nan
6423,IDA304,Land,Ambient,5451306,39997228.77,2017-02-12,12851.0,1,39997228.77,12851.0,,,,nan
6424,IDA305,Land,Ambient,6408000,39008537.91,2017-02-12,12399.0,1,39008537.91,12399.0,,,,nan
6425,IDA307,Sea,Ambient,9050000,27833198.96,2017-02-12,9418.0,1,27833198.96,9418.0,,,,nan
6426,IDA309,Land,Ambient,5678000,39998613.91,2017-02-12,14099.0,1,39998613.91,14099.0,,,,nan
6427,IDA311,Land,Ambient,4007759,39996004.0,2017-02-12,12227.0,1,39996004.0,12227.0,,,,nan
6428,IDA312,Land,Ambient,6485481,38207380.85,2017-02-12,11261.0,1,38207380.85,11261.0,,,,nan
6429,IDA317,Land,Ambient,6652892,39999917.6,2017-02-12,13112.0,1,39999917.6,13112.0,,,,nan
6430,IDA318,Land,Ambient,6870104,38489770.29,2017-02-12,13782.0,1,38489770.29,13782.0,,,,nan
6431,IDA319,Land,Ambient,6949289,39953268.22,2017-02-12,16505.0,1,39953268.22,16505.0,,,,nan
6432,IDA320,Sea,Ambient,7825000,27984025.75,2017-02-12,10505.0,1,27984025.75,10505.0,,,,nan
6433,IDA323,Land,Ambient,5766672,39979255.45,2017-02-12,13641.0,1,39979255.45,13641.0,,,,nan
6434,IDA323,Sea,Ambient,9700000,27896879.36,2017-02-12,7779.0,1,27896879.36,7779.0,,,,nan
6435,IDA325,Land,Ambient,5452923,39995088.05,2017-02-12,15240.0,1,39995088.05,15240.0,,,,nan
6436,IDA342,Sea,Ambient,10600000,27999274.3,2017-02-12,9894.0,1,27999274.3,9894.0,,,,nan
6437,IDA345,Land,Ambient,5500000,39995933.21,2017-02-12,14932.0,1,39995933.21,14932.0,,,,nan
6438,IDA346,Land,Ambient,5250000,39995625.84,2017-02-12,12777.0,1,39995625.84,12777.0,,,,nan
6439,IDA348,Land,Ambient,4250000,39726732.46,2017-02-12,13950.0,1,39726732.46,13950.0,,,,nan
6440,IDA349,Land,Ambient,3831950,29996415.71,2017-02-12,11526.0,1,29996415.71,11526.0,,,,nan
6441,IDA353,Land,Ambient,7700000,29998909.77,2017-02-12,11712.0,1,29998909.77,11712.0,,,,nan
6442,IDA354,Land,Ambient,6050000,29999109.24,2017-02-12,13210.0,1,29999109.24,13210.0,,,,nan
6443,IDA356,Land,Ambient,4026389,39993476.97,2017-02-12,14745.0,1,39993476.97,14745.0,,,,nan
6444,IDA359,Land,Ambient,5500000,39994117.31,2017-02-12,15617.0,1,39994117.31,15617.0,,,,nan
6445,IDA374,Sea,Ambient,7750000,27998083.55,2017-02-12,10431.0,1,27998083.55,10431.0,,,,nan
6446,IDA387,Land,Ambient,5800000,39945066.25,2017-02-12,12912.0,1,39945066.25,12912.0,,,,nan
6447,IDA389,Land,Ambient,5500000,39955417.39,2017-02-12,14972.0,1,39955417.39,14972.0,,,,nan
6448,IDA394,Land,Ambient,5600000,39326114.72,2017-02-12,14724.0,1,39326114.72,14724.0,,,,nan
6449,IDA412,Sea,Ambient,16750000,27977820.98,2017-02-12,11126.0,1,27977820.98,11126.0,,,,nan
6450,IDA413,Sea,Ambient,9500000,27815586.53,2017-02-12,12305.0,1,27815586.53,12305.0,,,,nan
6451,IDA440,Land,Ambient,1721973,21834725.28,2017-02-12,7002.0,1,21834725.28,7002.0,,,,nan
6452,IDA475,Land,Ambient,4400000,40001648.38,2017-02-12,13096.0,1,40001648.38,13096.0,,,,nan
6453,IDA485,Land,Ambient,2957248,39993109.9,2017-02-12,16017.0,1,39993109.9,16017.0,,,,nan
6454,IDA921,Land,Ambient,1887121,39997577.85,2017-02-12,16263.0,1,39997577.85,16263.0,,,,nan
6455,IDJ023,Land,Ambient,1072676,7243121.356000001,2017-02-12,4075.0,1,7243121.356000001,4075.0,,,,nan
6456,IDJ029,Land,Ambient,959605,2108148.113,2017-02-12,872.0,1,2108148.113,872.0,,,,nan
6457,IDJ052,Sea,Ambient,1635696,13098224.29,2017-02-12,5287.0,1,13098224.29,5287.0,,,,nan
6458,IDJ137,Land,Ambient,9460180,22997906.29,2017-02-12,10976.0,1,22997906.29,10976.0,,,,nan
6459,IDJ219,Land,Ambient,9460180,22995657.51,2017-02-12,11316.0,1,22995657.51,11316.0,,,,nan
6460,IDJ220,Land,Ambient,4671590,22996721.87,2017-02-12,10901.0,1,22996721.87,10901.0,,,,nan
6461,IDJ296,Land,Ambient,1059762,9993132.461000001,2017-02-12,4927.0,1,9993132.461000001,4927.0,,,,nan
6462,IDJ305,Land,Ambient,1086642,9501641.592,2017-02-12,4373.0,1,9501641.592,4373.0,,,,nan
6463,IDJ318,Land,Ambient,1481805,9997294.377999999,2017-02-12,4678.0,1,9997294.377999999,4678.0,,,,nan
6464,IDJ324,Land,Ambient,1181624,9978426.037999999,2017-02-12,3828.0,1,9978426.037999999,3828.0,,,,nan
6465,IDJ389,Land,Ambient,4232545,27765655.13,2017-02-12,14759.0,1,27765655.13,14759.0,,,,nan
6466,IDJ404,Land,Ambient,1388029,8043537.62,2017-02-12,4994.0,1,8043537.62,4994.0,,,,nan
6467,IDJ449,Land,Ambient,1236065,9998177.884,2017-02-12,3447.0,1,9998177.884,3447.0,,,,nan
6468,IDJ460,Rail,Ambient,7005000,46805073.16,2017-02-12,29996.0,1,46805073.16,29996.0,,,,nan
6469,IDA012,Land,Ambient,1772803,4946865.978,2017-02-13,2001.0,1,4946865.978,2001.0,,,,nan
6470,IDA043,Land,Ambient,4800000,35083747.63,2017-02-13,15306.0,1,35083747.63,15306.0,,,,nan
6471,IDA046,Land,Ambient,1828811,25501345.73,2017-02-13,11058.0,1,25501345.73,11058.0,,,,nan
6472,IDA080,Sea,Ambient,15500000,64999214.73,2017-02-13,25284.0,1,64999214.73,25284.0,,,,nan
6473,IDA086,Sea,Ambient,13065000,64995630.71,2017-02-13,24571.0,1,64995630.71,24571.0,,,,nan
6474,IDA103,Land,Ambient,4182750,29999747.47,2017-02-13,11489.0,1,29999747.47,11489.0,,,,nan
6475,IDA110,Land,Ambient,2500000,39870000.0,2017-02-13,15509.0,1,39870000.0,15509.0,,,,nan
6476,IDA151,Land,Ambient,690411,9977318.525,2017-02-13,3865.0,1,9977318.525,3865.0,,,,nan
6477,IDA152,Land,Ambient,2268142,39987174.08,2017-02-13,13137.0,1,39987174.08,13137.0,,,,nan
6478,IDA156,Land,Ambient,1878700,39986533.77,2017-02-13,12679.0,1,39986533.77,12679.0,,,,nan
6479,IDA178,Land,Ambient,7050000,39897011.3,2017-02-13,12677.0,1,39897011.3,12677.0,,,,nan
6480,IDA193,Sea,Ambient,8000000,27999496.9,2017-02-13,9625.0,1,27999496.9,9625.0,,,,nan
6481,IDA220,Land,Ambient,12427930,39998778.73,2017-02-13,15238.0,1,39998778.73,15238.0,,,,nan
6482,IDA230,Land,Ambient,12427930,39976510.36,2017-02-13,16727.0,1,39976510.36,16727.0,,,,nan
6483,IDA270,Sea,Ambient,10032720,27998479.01,2017-02-13,10893.0,1,27998479.01,10893.0,,,,nan
6484,IDA301,Land,Ambient,7400000,39997207.29,2017-02-13,13952.0,1,39997207.29,13952.0,,,,nan
6485,IDA303,Land,Ambient,8650000,39789508.93,2017-02-13,13243.0,1,39789508.93,13243.0,,,,nan
6486,IDA310,Sea,Ambient,11450000,27999022.75,2017-02-13,8722.0,1,27999022.75,8722.0,,,,nan
6487,IDA311,Sea,Ambient,10075000,27953314.16,2017-02-13,8891.0,1,27953314.16,8891.0,,,,nan
6488,IDA312,Land,Ambient,6485481,39998644.34,2017-02-13,15216.0,1,39998644.34,15216.0,,,,nan
6489,IDA313,Land,Ambient,4436925,39989696.61,2017-02-13,12231.0,1,39989696.61,12231.0,,,,nan
6490,IDA316,Land,Ambient,5546889,39968906.23,2017-02-13,14828.0,1,39968906.23,14828.0,,,,nan
6491,IDA320,Land,Ambient,6900000,39999915.64,2017-02-13,12316.0,1,39999915.64,12316.0,,,,nan
6492,IDA323,Sea,Ambient,9700000,27985727.09,2017-02-13,8886.0,1,27985727.09,8886.0,,,,nan
6493,IDA342,Sea,Ambient,10600000,27977899.34,2017-02-13,10490.0,1,27977899.34,10490.0,,,,nan
6494,IDA346,Land,Ambient,3831950,21232520.93,2017-02-13,9318.0,1,21232520.93,9318.0,,,,nan
6495,IDA347,Land,Ambient,2914344,39627377.94,2017-02-13,14703.0,1,39627377.94,14703.0,,,,nan
6496,IDA354,Land,Ambient,4100676,39998117.49,2017-02-13,12710.0,1,39998117.49,12710.0,,,,nan
6497,IDA359,Land,Ambient,5500000,39905096.3,2017-02-13,15446.0,1,39905096.3,15446.0,,,,nan
6498,IDA385,Land,Ambient,4982887,29999101.59,2017-02-13,10055.0,1,29999101.59,10055.0,,,,nan
6499,IDA393,Land,Ambient,4100676,39996051.58,2017-02-13,16005.0,1,39996051.58,16005.0,,,,nan
6500,IDA398,Sea,Ambient,9575000,27934129.6,2017-02-13,8258.0,1,27934129.6,8258.0,,,,nan
6501,IDA409,Sea,Ambient,26330000,27999305.66,2017-02-13,12395.0,1,27999305.66,12395.0,,,,nan
6502,IDA413,Sea,Ambient,9400000,27976000.0,2017-02-13,11008.0,1,27976000.0,11008.0,,,,nan
6503,IDA429,Land,Ambient,9111309,36688221.15,2017-02-13,14915.0,1,36688221.15,14915.0,,,,nan
6504,IDA437,Land,Ambient,613065,2128585.5730000003,2017-02-13,857.0,1,2128585.5730000003,857.0,,,,nan
6505,IDA442,Sea,Ambient,9050000,27992746.58,2017-02-13,8624.0,1,27992746.58,8624.0,,,,nan
6506,IDA475,Sea,Ambient,7400000,27860682.96,2017-02-13,10205.0,1,27860682.96,10205.0,,,,nan
6507,IDA488,Land,Ambient,1150685,9985084.094,2017-02-13,2818.0,1,9985084.094,2818.0,,,,nan
6508,IDA496,Land,Ambient,3850000,29991170.86,2017-02-13,8569.0,1,29991170.86,8569.0,,,,nan
6509,IDA511,Land,Ambient,1672914,29315750.6,2017-02-13,9645.0,1,29315750.6,9645.0,,,,nan
6510,IDA922,Land,Ambient,2899861,29995601.55,2017-02-13,10427.0,1,29995601.55,10427.0,,,,nan
6511,IDA923,Land,Ambient,3796959,38687238.7,2017-02-13,10268.0,1,38687238.7,10268.0,,,,nan
6512,IDA985,Land,Ambient,7050000,38286287.39,2017-02-13,14624.0,1,38286287.39,14624.0,,,,nan
