Index,Route,MoT,Temp,BaseCost,Volume,Check in Date,Weight,OldShipmentCount,netVol,netWeight,New_SH,New_BC,NewShipmentCount,Savings,Updated Base Cost
125,IDA154,Land,Ambient,28114408,317641158.18599993,2017-03-21,117992.0,13,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,28089408.0,25000.0
126,IDA091,Sea,Ambient,28048500,108311426.06,2017-03-13,34356.0,2,0.0,0.0,"9F,9F",9000.0,2,28039500.0,9000.0
127,IDA154,Land,Ambient,28040402,336243490.477,2017-04-20,124630.0,12,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6,28010402.0,30000.0
128,IDA091,Sea,Ambient,28017000,109991478.4,2017-02-20,41521.0,2,0.0,0.0,"9F,9F",9000.0,2,28008000.0,9000.0
129,IDA004,Land,Ambient,68816798,655030918.322,2017-03-08,273931.0,27,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",40886723.0,17,27930075.0,40886723.0
130,IDA107,Land,Ambient,27898000,119659574.57999998,2017-02-07,44753.0,3,0.0,0.0,"GG,GG",10000.0,2,27888000.0,10000.0
131,IDA172,Land,Ambient,28760751,159989007.41,2017-02-12,53903.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32,27872751.0,888000.0
132,IDA091,Sea,Ambient,27859500,109630328.13,2017-02-10,40999.0,2,0.0,0.0,"9F,9F",9000.0,2,27850500.0,9000.0
133,IDA091,Land,Ambient,27700100,217866211.91,2017-04-17,77982.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4,27680100.0,20000.0
134,IDA149,Land,Ambient,27648932,215556293.30999997,2017-03-04,79377.0,8,0.0,0.0,"GG,GG,GG,GG",20000.0,4,27628932.0,20000.0
135,IDA154,Land,Ambient,27573928,398251367.49099994,2017-03-27,151181.0,18,0.0,0.0,"GG,GG,GG,GG,GG,GG,GG",35000.0,7,27538928.0,35000.0
136,IDA172,Land,Ambient,28386917,156819659.81,2017-04-19,64568.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32,27498917.0,888000.0
137,IDA145,Land,Ambient,27628319,79920734.1,2017-02-09,26994.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,27364319.0,264000.0
138,IDA145,Land,Ambient,27628319,77813428.18,2017-04-13,28301.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,27364319.0,264000.0
139,IDA145,Land,Ambient,27628319,78576234.55,2017-04-18,27608.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,27364319.0,264000.0
140,IDA091,Land,Ambient,27343600,159396984.03,2017-04-29,61578.0,4,0.0,0.0,"GG,GG,GG",15000.0,3,27328600.0,15000.0
141,IDA178,Land,Ambient,28200000,156526557.99,2017-03-03,63439.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32,27312000.0,888000.0
142,IDA178,Land,Ambient,28200000,157036325.07,2017-03-11,57971.0,4,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",888000.0,32,27312000.0,888000.0
143,IDA353,Land,Ambient,27227054,278405951.57,2017-02-02,115858.0,7,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",91000.0,13,27136054.0,91000.0
144,IDA154,Land,Ambient,27063132,299581200.334,2017-02-18,110558.0,13,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,27038132.0,25000.0
145,IDA004,Land,Ambient,82285300,892111818.7599999,2017-02-19,360796.0,31,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",55476965.0,23,26808335.0,55476965.0
146,IDA020,Land,Ambient,52176366,473743181.69000024,2017-02-13,220695.0,53,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",25455937.5,21,26720428.5,25455937.5
147,IDA345,Land,Ambient,26750000,117758425.67,2017-02-25,45351.0,3,0.0,0.0,"9G,9G,9G,9G,9G,9G",42000.0,6,26708000.0,42000.0
148,IDA351,Sea,Ambient,26700000,83805927.3,2017-03-15,30893.0,3,0.0,0.0,"9F,9F",14000.0,2,26686000.0,14000.0
149,IDA154,Land,Ambient,26680766,247514766.87,2017-02-20,97060.0,10,0.0,0.0,"GG,GG,GG,GG",20000.0,4,26660766.0,20000.0
150,IDA091,Land,Ambient,26579081,196948736.87,2017-04-08,67964.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4,26559081.0,20000.0
151,IDA091,Sea,Ambient,26478000,109419154.03,2017-02-17,37104.0,2,0.0,0.0,"9F,9F",9000.0,2,26469000.0,9000.0
152,IDA435,Land,Ambient,41027652,251095676.25400004,2017-03-24,111210.0,43,0.0,0.0,"GF,GF,GF,GF,GF,GF,9H",14607086.5,7,26420565.5,14607086.5
153,IDA150,Land,Ambient,26409100,157783683.14,2017-04-07,57317.0,4,0.0,0.0,"GG,GG,GG",15000.0,3,26394100.0,15000.0
154,IDA220,Land,Ambient,26611562,79092258.52000001,2017-03-31,29836.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,26347562.0,264000.0
155,IDA091,Sea,Ambient,26356500,109784836.3,2017-02-18,40948.0,2,0.0,0.0,"9F,9F",9000.0,2,26347500.0,9000.0
156,IDA098,Sea,Ambient,26334000,108451750.91999999,2017-03-15,42663.0,2,0.0,0.0,"9F,9F",9000.0,2,26325000.0,9000.0
157,IDA099,Land,Ambient,26300000,198656164.03000003,2017-02-15,69650.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4,26280000.0,20000.0
158,IDA004,Land,Ambient,64692305,621643089.3300002,2017-02-09,224014.0,27,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",38455016.0,16,26237289.0,38455016.0
159,IDA091,Sea,Ambient,26037000,108793702.83,2017-02-13,41601.0,2,0.0,0.0,"9F,9F",9000.0,2,26028000.0,9000.0
160,IDA098,Sea,Ambient,25965000,108242325.88,2017-02-27,39855.0,2,0.0,0.0,"9F,9F",9000.0,2,25956000.0,9000.0
161,IDA154,Land,Ambient,25851378,353176802.01399994,2017-02-13,131287.0,16,0.0,0.0,"GG,GG,GG,GG,GG,GG",30000.0,6,25821378.0,30000.0
162,IDA145,Land,Ambient,26000000,78937030.25,2017-03-08,31183.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,25736000.0,264000.0
163,IDA145,Land,Ambient,26000000,79989046.3,2017-03-17,36710.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,25736000.0,264000.0
164,IDA220,Land,Ambient,25733711,78074344.38,2017-03-23,29622.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,25469711.0,264000.0
165,IDA220,Land,Ambient,25733711,77979970.95,2017-03-25,27514.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,25469711.0,264000.0
166,IDA374,Sea,Ambient,65000000,111776432.04,2017-04-03,43627.0,4,0.0,0.0,"9F,9F,GH",39576046.15384615,3,25423953.846153848,39576046.15384615
167,IDA374,Sea,Ambient,65000000,111904955.34,2017-04-26,40767.0,4,0.0,0.0,"9F,9F,GH",39576046.15384615,3,25423953.846153848,39576046.15384615
168,IDA020,Land,Ambient,64938973,742022963.2870002,2017-02-28,351923.0,61,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",39560467.8,33,25378505.200000003,39560467.8
169,IDA435,Land,Ambient,35809681,192632489.02999997,2017-02-14,79910.0,36,0.0,0.0,"GF,GF,GF,GF,GF",10536113.75,5,25273567.25,10536113.75
170,IDA004,Land,Ambient,70845861,736806743.8999999,2017-02-24,263044.0,26,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",45750137.0,19,25095724.0,45750137.0
171,IDA107,Land,Ambient,25041600,118804524.94999999,2017-01-31,44951.0,3,0.0,0.0,"GG,GG",10000.0,2,25031600.0,10000.0
172,IDA108,Land,Ambient,25034516,266538673.64000002,2017-04-28,97157.0,7,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,25009516.0,25000.0
173,IDA230,Land,Ambient,25170154,78784023.6,2017-02-15,31443.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",336000.0,16,24834154.0,336000.0
174,IDA230,Land,Ambient,25170154,77595257.46,2017-03-14,30934.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",336000.0,16,24834154.0,336000.0
175,IDA154,Land,Ambient,24748179,208431729.044,2017-02-28,71143.0,12,0.0,0.0,"GG,GG,GG,GG",20000.0,4,24728179.0,20000.0
176,IDA154,Land,Ambient,24715442,149807007.088,2017-02-12,56004.0,6,0.0,0.0,"GG,GG,GG",15000.0,3,24700442.0,15000.0
177,IDA091,Sea,Ambient,24651000,109672414.72,2017-03-03,39338.0,2,0.0,0.0,"9F,9F",9000.0,2,24642000.0,9000.0
178,IDA220,Land,Ambient,24855860,74318445.52,2017-03-08,30483.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",247500.0,15,24608360.0,247500.0
179,IDA220,Land,Ambient,24855860,78815571.08,2017-02-05,28533.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,24591860.0,264000.0
180,IDA220,Land,Ambient,24855860,79932579.5,2017-02-18,28264.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,24591860.0,264000.0
181,IDA353,Sea,Ambient,24450000,83694627.37,2017-03-16,37694.0,3,0.0,0.0,"9F,9F",14000.0,2,24436000.0,14000.0
182,IDA004,Land,Ambient,54738720,489373202.57,2017-02-15,204706.0,21,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9A",30330839.5,13,24407880.5,30330839.5
183,IDA004,Land,Ambient,70070614,730115638.5700002,2017-03-22,321889.0,26,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",45750137.0,19,24320477.0,45750137.0
184,IDJ134,Sea,Ambient,72126150,83008909.47,2017-04-25,37408.0,3,0.0,0.0,"GH,GH,GH",47922800.0,3,24203350.0,47922800.0
185,IDA020,Land,Ambient,55241150,580075609.786,2017-02-08,215701.0,55,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",31075155.3,26,24165994.7,31075155.3
186,IDA390,Land,Ambient,24185957,239673543.58,2017-03-11,100054.0,6,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",56595.0,11,24129362.0,56595.0
187,IDA091,Land,Ambient,24144100,148048975.12,2017-04-05,55234.0,4,0.0,0.0,"GG,GG,GG",15000.0,3,24129100.0,15000.0
188,IDA103,Sea,Ambient,24100000,55801240.04,2017-03-16,22107.0,2,0.0,0.0,"GI,GI",9000.0,2,24091000.0,9000.0
189,IDA352,Land,Ambient,24086218,208846485.38999996,2017-04-13,86417.0,6,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",70000.0,10,24016218.0,70000.0
190,IDA064,Land,Ambient,57708234,618217100.6359999,2017-02-02,250707.0,35,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9H",33797119.99999999,16,23911114.000000007,33797119.99999999
191,IDA003,Land,Ambient,57957627,707368106.1829997,2017-02-07,293219.0,58,0.0,0.0,"9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9K,9P",34105038.29999999,18,23852588.70000001,34105038.29999999
192,IDA020,Land,Ambient,53568409,553211292.2060001,2017-03-29,222129.0,55,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9S",29793677.0,25,23774732.0,29793677.0
193,IDA394,Sea,Ambient,23700000,83372264.28999999,2017-03-16,33268.0,3,0.0,0.0,"9F,9F",14000.0,2,23686000.0,14000.0
194,IDA091,Sea,Ambient,23670000,107350920.0,2017-03-04,33187.0,2,0.0,0.0,"9F,9F",9000.0,2,23661000.0,9000.0
195,IDA154,Land,Ambient,23675666,244253199.21400002,2017-03-05,103330.0,9,0.0,0.0,"GG,GG,GG,GG",20000.0,4,23655666.0,20000.0
196,IDA154,Land,Ambient,23584909,236234517.51,2017-02-07,89657.0,7,0.0,0.0,"GG,GG,GG,GG",20000.0,4,23564909.0,20000.0
197,IDA002,Land,Ambient,69630715,756338733.0179999,2017-02-13,313222.0,33,0.0,0.0,"9M,9M,9M,9M,9M,9M,9M,9M,9M,9M,9M,9M",46097820.0,12,23532895.0,46097820.0
198,IDA150,Land,Ambient,23544394,208958072.02899998,2017-03-08,75531.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4,23524394.0,20000.0
199,IDA353,Land,Ambient,23525395,133893212.14,2017-03-03,50147.0,4,0.0,0.0,"9G,9G,9G,9G,9G,9G",42000.0,6,23483395.0,42000.0
200,IDA154,Land,Ambient,23466412,404871868.22999996,2017-04-25,145075.0,15,0.0,0.0,"GG,GG,GG,GG,GG,GG,GG",35000.0,7,23431412.0,35000.0
201,IDA064,Land,Ambient,50735595,501489351.5790001,2017-03-07,202189.0,35,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9H",27326445.999999996,13,23409149.000000004,27326445.999999996
202,IDA154,Land,Ambient,23408718,279672739.21,2017-04-19,102725.0,9,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,23383718.0,25000.0
203,IDA091,Land,Ambient,23374010,207790555.34,2017-03-24,79694.0,6,0.0,0.0,"GG,GG,GG,GG",20000.0,4,23354010.0,20000.0
204,IDA352,Land,Ambient,23063395,189100121.60999998,2017-03-21,69424.0,5,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G",63000.0,9,23000395.0,63000.0
205,IDA353,Land,Ambient,22966693,142812022.54,2017-03-19,55489.0,4,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G",49000.0,7,22917693.0,49000.0
206,IDA390,Land,Ambient,22904993,239298296.23999998,2017-03-25,96868.0,6,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",56595.0,11,22848398.0,56595.0
207,IDA101,Land,Ambient,22842986,179878867.76000002,2017-02-15,69676.0,5,0.0,0.0,"GG,GG,GG",15000.0,3,22827986.0,15000.0
208,IDA154,Land,Ambient,22793602,277467327.759,2017-04-11,104783.0,10,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,22768602.0,25000.0
209,IDA095,Land,Ambient,22682865,109311940.89999999,2017-03-24,43748.0,3,0.0,0.0,"GG,GG",10000.0,2,22672865.0,10000.0
210,IDA020,Land,Ambient,49207485,496471128.5080001,2017-02-23,231121.0,52,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H",26668125.0,22,22539360.0,26668125.0
211,IDA392,Land,Ambient,22543527,196689464.95,2017-04-03,76448.0,5,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD",62145.0,9,22481382.0,62145.0
212,IDA004,Land,Ambient,65757352,694143495.43,2017-02-23,286621.0,25,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",43318430.0,18,22438922.0,43318430.0
213,IDA251,Sea,Ambient,101280000,331347896.11,2017-03-18,129717.0,12,0.0,0.0,"9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E",78847560.0,12,22432440.0,78847560.0
214,IDA064,Land,Ambient,65567616,790866372.0409998,2017-03-29,333141.0,35,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF",43137826.66666667,20,22429789.33333333,43137826.66666667
215,IDA923,Sea,Ambient,22400000,55781740.519999996,2017-03-19,20107.0,2,0.0,0.0,"9F,9F",14000.0,2,22386000.0,14000.0
216,IDA064,Land,Ambient,54024355,573837151.452,2017-02-09,218114.0,34,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9H",31640228.66666666,15,22384126.33333334,31640228.66666666
217,IDA392,Land,Ambient,22409991,225459139.78,2017-03-13,90031.0,6,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD,GD",69050.0,10,22340941.0,69050.0
218,IDA235,Sea,Ambient,96130000,83507670.56,2017-03-28,29380.0,3,0.0,0.0,"GH,GH,GH",73797952.5,3,22332047.5,73797952.5
219,IDA064,Land,Ambient,63202101,753984575.5450002,2017-02-12,352896.0,30,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF",40980935.333333336,19,22221165.666666664,40980935.333333336
220,IDA154,Land,Ambient,22208732,257559202.80299997,2017-04-17,94268.0,10,0.0,0.0,"GG,GG,GG,GG",20000.0,4,22188732.0,20000.0
221,IDA149,Land,Ambient,22170518,194089544.44,2017-02-16,79671.0,5,0.0,0.0,"GG,GG,GG",15000.0,3,22155518.0,15000.0
222,IDA154,Land,Ambient,22163049,224513663.208,2017-03-03,84287.0,16,0.0,0.0,"GG,GG,GG,GG",20000.0,4,22143049.0,20000.0
223,IDA020,Land,Ambient,49433248,513839859.6160002,2017-02-27,193364.0,47,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",27438592.8,23,21994655.2,27438592.8
224,IDA004,Land,Ambient,53072207,499855386.8499999,2017-03-10,236907.0,21,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",31159895.0,13,21912312.0,31159895.0
225,IDA064,Land,Ambient,41317230,357908321.39400005,2017-03-23,164507.0,35,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF",19412022.0,9,21905208.0,19412022.0
226,IDA004,Land,Ambient,57922295,582604664.586,2017-03-09,232324.0,23,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9G",36023309.0,15,21898986.0,36023309.0
227,IDA091,Land,Ambient,21685270,188013663.47000003,2017-04-22,68268.0,5,0.0,0.0,"GG,GG,GG",15000.0,3,21670270.0,15000.0
228,IDA353,Sea,Ambient,21600000,83444000.0,2017-03-23,28715.0,3,0.0,0.0,"9F,9F",14000.0,2,21586000.0,14000.0
229,IDA353,Land,Ambient,21627054,236517354.89,2017-02-07,106179.0,6,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",77000.0,11,21550054.0,77000.0
230,IDA353,Land,Ambient,21627054,239996209.14,2017-02-21,83268.0,6,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G,9G,9G,9G",77000.0,11,21550054.0,77000.0
231,IDA390,Land,Ambient,21495541,197443730.71,2017-03-18,83419.0,5,0.0,0.0,"GD,GD,GD,GD,GD,GD,GD,GD,GD",46305.0,9,21449236.0,46305.0
232,IDA001,Land,Ambient,48042058,450583215.02199996,2017-04-11,191227.0,21,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9H",26625961.199999996,12,21416096.800000004,26625961.199999996
233,IDA149,Land,Ambient,21430400,196492339.43,2017-03-12,75496.0,5,0.0,0.0,"GG,GG,GG,GG",20000.0,4,21410400.0,20000.0
234,IDA004,Land,Ambient,46829186,406982125.65999997,2017-02-10,169310.0,17,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9A",25467425.5,11,21361760.5,25467425.5
235,IDA154,Land,Ambient,21322330,138310901.002,2017-04-08,53938.0,6,0.0,0.0,"GG,GG,GG",15000.0,3,21307330.0,15000.0
236,IDA154,Land,Ambient,21303746,289675660.20100003,2017-03-01,110035.0,14,0.0,0.0,"GG,GG,GG,GG,GG",25000.0,5,21278746.0,25000.0
237,IDA020,Land,Ambient,63259050,789315806.5959997,2017-02-02,347434.0,54,0.0,0.0,"9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9H,9A",41984842.8,35,21274207.200000003,41984842.8
238,IDA092,Land,Ambient,21263900,119953693.32999998,2017-03-21,47552.0,3,0.0,0.0,"GG,GG",10000.0,2,21253900.0,10000.0
239,IDA251,Sea,Ambient,93460000,307138897.46999997,2017-03-31,123536.0,11,0.0,0.0,"9E,9E,9E,9E,9E,9E,9E,9E,9E,9E,9E",72276930.0,11,21183070.0,72276930.0
240,IDA004,Land,Ambient,67213821,746768131.0699998,2017-02-12,283328.0,24,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9L,9P",46122993.0,19,21090828.0,46122993.0
241,IDA178,Land,Ambient,21523834,79277269.21000001,2017-04-26,33879.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",444000.0,16,21079834.0,444000.0
242,IDA352,Land,Ambient,21128098,158994224.65,2017-02-07,65787.0,4,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G",49000.0,7,21079098.0,49000.0
243,IDA174,Land,Ambient,21710751,118342690.24000001,2017-04-06,37295.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",666000.0,24,21044751.0,666000.0
244,IDA095,Land,Ambient,21055645,167722480.18,2017-04-11,50748.0,5,0.0,0.0,"GG,GG,GG",15000.0,3,21040645.0,15000.0
245,IDA004,Land,Ambient,42828822,346277156.94000006,2017-03-06,137807.0,17,0.0,0.0,"9L,9L,9L,9L,9L,9L,9L,9L,9P",21805923.0,9,21022899.0,21805923.0
246,IDA385,Sea,Ambient,21000000,55977525.010000005,2017-03-22,16905.0,2,0.0,0.0,"9F,9F",14000.0,2,20986000.0,14000.0
247,IDA352,Land,Ambient,20778360,163163012.86,2017-03-27,62889.0,5,0.0,0.0,"9G,9G,9G,9G,9G,9G,9G,9G",56000.0,8,20722360.0,56000.0
248,IDA001,Land,Ambient,45046493,410427437.99600005,2017-02-07,150767.0,17,0.0,0.0,"GF,GF,GF,GF,GF,GF,GF,GF,GF,GF,9H",24383941.999999996,11,20662551.000000004,24383941.999999996
249,IDA172,Land,Ambient,21150000,107747831.24000001,2017-04-05,37696.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",610500.0,22,20539500.0,610500.0
250,IDA282,Land,Ambient,20795857,79913504.37,2017-02-05,33441.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
251,IDA282,Land,Ambient,20795857,79998415.07,2017-02-18,28774.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
252,IDA282,Land,Ambient,20795857,75827168.53999999,2017-02-28,28357.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
253,IDA282,Land,Ambient,20795857,75414369.57,2017-03-07,26137.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
254,IDA282,Land,Ambient,20795857,79975925.25999999,2017-03-19,29965.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
255,IDA282,Land,Ambient,20795857,79993908.42,2017-03-21,23381.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
256,IDA282,Land,Ambient,20795857,79802576.6,2017-03-27,20626.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
257,IDA282,Land,Ambient,20795857,79730168.59,2017-03-29,31606.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
258,IDA282,Land,Ambient,20795857,79745270.75999999,2017-04-21,30791.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
259,IDA282,Land,Ambient,20795857,79806326.53,2017-04-27,34229.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
260,IDA282,Land,Ambient,20795857,79779117.78999999,2017-04-28,26449.0,2,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",264000.0,16,20531857.0,264000.0
261,IDA172,Land,Ambient,21136917,107642175.16,2017-02-22,37196.0,3,0.0,0.0,"9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S,9S",610500.0,22,20526417.0,610500.0
262,IDA435,Land,Ambient,28824171,153612213.24199998,2017-03-18,63337.0,29,0.0,0.0,"GF,GF,GF,GF",8428891.0,4,20395280.0,8428891.0
263,IDA345,Sea,Ambient,20400000,55767792.04,2017-04-04,19634.0,2,0.0,0.0,"9F,9F",14000.0,2,20386000.0,14000.0
