Scope,Temp. Condition,MoT,Check in Date,Vol,Volume,Weight,      Gross,VolFill,WeightFill,LoadFill, BaseCost, Non-Conformance? , Quarter 
Secondary Outbound,Ambient,Land,2/16/17,21.1,21114000,6.3,6330,0.918,0.5275,0.918,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,42.2,42228000,12.7,12660,1.0557,0.633,1,1892208, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,10.6,10557000,3.2,3165,1.0557,0.633,1,760430, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,10.6,10557000,3.2,3165,1.0557,0.633,1,760430, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,39.3,39278664.3,15.5,15541.34,0.981966607,0.777067,0.981966607,13745790, Check Out/ ,1
Primary Outbound,Ambient,Land,2/16/17,66,65972380.9,26,26025.07,1.014959706,0.813283438,1,"7,500,000", Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,31.7,31741720,12,11960,0.793543,0.598,0.793543,2754658, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,16.9,16906913.1,5.3,5298.9,0.735083178,0.441575,0.735083178,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.2,4236036.2,1.6,1604.816,0.84720724,0.534938667,0.84720724,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,3,2958562.072,1.1,1075.85,0.591712414,0.358616667,0.591712414,652817, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,8.3,8295679.127,3.4,3352.644,0.829567913,0.6705288,0.829567913,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,7.2,7161532.952,2.1,2086.87,0.716153295,0.417374,0.716153295,1011022, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,0.5,467378,0,24.708,0.155792667,0.024708,0.155792667,, Base Cost/Check Out/ ,1
Primary Outbound,Ambient,Rail,2/16/17,49.3,49316739.55,30,29950.56,0.896667992,0.998352,0.998352,"7,725,940", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,0.5,521515.532,0,39.541,0.173838511,0.039541,0.173838511,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.7,12676535,5.4,5375,0.452733393,0.298611111,0.452733393,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.8,12759665.12,5.6,5566.649,0.455702326,0.309258278,0.455702326,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.9,5907844.8,1.6,1551,1.18156896,0.517,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,12.3,12277363.52,5.9,5876.799,0.438477269,0.326488833,0.438477269,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,14.6,14586936.38,6.7,6701.786,0.520962014,0.372321444,0.520962014,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,13.7,13682149.23,6.1,6118.96,0.488648187,0.339942222,0.488648187,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/16/17,14.2,14228166.29,5,5044.642,0.508148796,0.280257889,0.508148796,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,2.4,2370641.436,0.3,283.4,0.474128287,0.094466667,0.474128287,1045167, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,9.9,9885417.4,4,3971.167,0.98854174,0.7942334,0.98854174,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,9.9,9879912.1,3.9,3861.864,0.98799121,0.7723728,0.98799121,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.3,1286318.302,0.5,496.765,0.428772767,0.496765,0.496765,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.4,4435199.745,1.8,1848.969,0.887039949,0.616323,0.887039949,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.2,5248236.331,2.3,2251.643,1.049647266,0.750547667,1,772384, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,8.6,8614056.011,3.7,3701.47,0.861405601,0.740294,0.861405601,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6,6038106.119,2.5,2498.211,1.207621224,0.832737,1,772384, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.4,6403067.01,3.7,3700.07,0.640306701,0.740014,0.740014,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,2.3,2313194.555,1.5,1471.88,0.462638911,0.490626667,0.490626667,694032, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.8,4848648.5,3.2,3187.25,0.48486485,0.63745,0.63745,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.6,4562772.25,1.9,1888.25,0.91255445,0.629416667,0.91255445,772384, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6,6034432.64,4,3964.22,0.603443264,0.792844,0.792844,941266, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.2,1235216.4,0.8,766.8,0.4117388,0.7668,0.7668,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6,5983334.05,4,3963,0.598333405,0.7926,0.7926,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.9,5907844.8,1.6,1551,1.18156896,0.517,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.9,5907844.8,1.6,1551,1.18156896,0.517,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.9,5907844.8,1.6,1551,1.18156896,0.517,1,722414, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.8,4765661.472,1.3,1251.14,0.953132294,0.417046667,0.953132294,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.5,6549157.519,3.4,3374,0.654915752,0.6748,0.6748,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.2,6195580.6,4,3990,0.61955806,0.798,0.798,914750, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.2,4242434.484,1.8,1755.326,0.848486897,0.585108667,0.848486897,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.2,6244688.34,3.9,3947.92,0.624468834,0.789584,0.789584,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.5,5477191.5,3.9,3939.75,0.54771915,0.78795,0.78795,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.7,1719696.414,0.7,682.223,0.573232138,0.682223,0.682223,593754, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,10,10034197.2,3.9,3920.4,1.00341972,0.78408,1,983044, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,10,10034197.2,3.9,3920.4,1.00341972,0.78408,1,983044, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,7.8,7804375.6,3,3049.2,0.78043756,0.60984,0.78043756,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.9,4914991.482,2.4,2408.79,0.982998296,0.80293,0.982998296,772384, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,11,11018541,3.6,3621,1.1018541,0.7242,1,1529513, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.2,5244228,4,3975,0.5244228,0.795,0.795,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6,6034952.35,3.9,3919.65,0.603495235,0.78393,0.78393,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6,6034952.35,3.9,3919.65,0.603495235,0.78393,0.78393,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.7,6661886.604,4,3978.447,0.66618866,0.7956894,0.7956894,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.3,4327836.241,2.6,2629.27,0.432783624,0.525854,0.525854,1529513, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.2,6190597.839,3.8,3761.722,0.619059784,0.7523444,0.7523444,983044, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.8,4840119.622,1.9,1872.446,0.968023924,0.624148667,0.968023924,936198, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.6,1569625.272,0.7,735.081,0.523208424,0.735081,0.735081,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,3.3,3319844.938,1.3,1269.989,0.663968988,0.423329667,0.663968988,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,11.3,11250495.67,4.7,4730.698,0.489151986,0.394224833,0.489151986,1212375, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,2.5,2467466.055,1,1003.6,0.822488685,1.0036,1,531157, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.8,1835815.202,0.8,756.696,0.611938401,0.756696,0.756696,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.8,1804590.598,0.9,870.3,0.601530199,0.8703,0.8703,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.8,1785720.96,0.7,730.44,0.59524032,0.73044,0.73044,531157, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,3.6,3604307.604,1.7,1721.688,0.720861521,0.573896,0.720861521,722414, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,7.1,7129125.891,3,3020.784,0.712912589,0.6041568,0.712912589,1308897, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.1,4119564.967,1.6,1572.603,0.823912993,0.524201,0.823912993,1300060, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.1,4073498.302,1.6,1571.959,0.81469966,0.523986333,0.81469966,1165754, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.3,5272089.163,2,2005.207,1.054417833,0.668402333,1,936198, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,6.5,6531967.94,2.7,2739.637,0.653196794,0.5479274,0.653196794,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.8,5777806.027,2.6,2632.877,0.577780603,0.5265754,0.577780603,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,5.1,5099351.212,1.9,1934.02,1.019870242,0.644673333,1,936198, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,2.4,2437155.393,1,1006.586,0.812385131,1.006586,1,825731, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,8.7,8654881.413,3.6,3603.497,0.865488141,0.7206994,0.865488141,1157772, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,2.4,2449385.978,0.9,933.265,0.816461993,0.933265,0.933265,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,1.3,1314409.944,0.5,521.034,0.438136648,0.521034,0.521034,825731, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/16/17,4.1,4070380.931,1.6,1599.369,0.814076186,0.533123,0.814076186,1014367, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,10,10003453.2,6.8,6801.6,0.434932748,0.5668,0.5668,1396659, Check Out/ ,1
Primary Outbound,Ambient,Land,2/17/17,58.5,58525802.51,32,31968.4,0.900396962,0.9990125,0.9990125,"7,500,000", Check Out/ ,1
Primary Outbound,Ambient,Land,2/17/17,58.2,58187805.81,31.9,31943.2,0.895197012,0.998225,0.998225,"7,500,000", Check Out/ ,1
Primary Outbound,Ambient,Land,2/17/17,52.1,52145233.92,32.2,32231.68,0.948095162,0.895324444,0.948095162,"7,900,000", Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,36.2,36186750.47,15.2,15186.785,0.904668762,0.75933925,0.904668762,7399165, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,40,40030227.26,15.1,15122.117,1.000755682,0.75610585,1,"5,178,120", Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,10,9993238.022,4.7,4691.929,0.999323802,0.9383858,0.999323802,"920,549", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,15.9,15891947.15,5.7,5724.939,0.567569541,0.318052167,0.567569541,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,11.1,11111807.41,4.3,4285.704,0.396850265,0.2857136,0.396850265,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27968330.1,11.6,11578.849,0.998868932,0.643269389,0.998868932,, Base Cost/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27955231.61,9.7,9735.179,0.998401129,0.540843278,0.998401129,"8,450,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27986035.97,9.3,9322.035,0.999501285,0.517890833,0.999501285,13197780, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27978234.35,11.9,11850.016,0.999222655,0.658334222,0.999222655,23549250, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27992744.19,9.3,9285.398,0.999740864,0.515855444,0.999740864,23549250, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,27.8,27822366.88,11.8,11757.617,0.99365596,0.653200944,0.99365596,23549250, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,54.9,54920441.32,16.8,16805.94,1.098408826,0.646382308,1,13486500, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,54.5,54498712.71,20.3,20298.1,1.089974254,0.780696154,1,12991500, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,28001687.42,8.5,8509.194,1.000060265,0.472733,1,22632270, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,27.9,27923254.45,11.8,11817.949,0.997259087,0.656552722,0.997259087,22632270, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,39.9,39922752.73,16.8,16794.829,0.998068818,0.83974145,0.998068818,7236917, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,39.2,39163297.49,15.9,15861.858,0.979082437,0.7930929,0.979082437,5955845, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,38,38044805.73,12.1,12149.851,0.951120143,0.60749255,0.951120143,5955845, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,40.3,40348867.33,15.8,15836.044,1.008721683,0.7918022,1,5955845, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,27.5,27530000,11.7,11691.081,0.983214286,0.6495045,0.983214286,10500000, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,27.5,27510000,10.6,10588.506,0.9825,0.588250333,0.9825,10500000, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,13.9,13865588.5,9.6,9574.5,0.602851674,0.797875,0.797875,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,27.2,27233314.8,11.8,11831.246,0.972618386,0.657291444,0.972618386,8900000, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,27.1,27098707.26,10.5,10496.131,0.967810974,0.699742067,0.967810974,24660090, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,27.7,27710141.99,10.3,10343.211,0.989647928,0.6895474,0.989647928,23690340, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,35.5,35543877.33,17.3,17258,0.888596933,0.8629,0.888596933,7399165, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,22.9,22940405.99,6.7,6714.686,0.819300214,0.447645733,0.819300214,6185186, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,34.1,34118656,12.3,12334,0.8529664,0.6167,0.8529664,7399165, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,34.1,34118656,12.3,12334,0.8529664,0.6167,0.8529664,7399165, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,36.9,36901576.6,11.9,11939.068,0.922539415,0.5969534,0.922539415,13745790, Check Out/ ,1
Primary Outbound,Ambient,Rail,2/17/17,54.9,54943795.66,21.3,21338.108,0.998978103,0.711270267,0.998978103,"7,725,940", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,28,27997970.01,12.6,12644.961,0.9999275,0.702497833,0.9999275,22632270, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,26.7,26672000,10.5,10502.416,0.952571429,0.583467556,0.952571429,22632270, Check Out/ ,1
Primary Outbound,Ambient,Land,2/17/17,58.5,58525802.51,32,31968.4,0.900396962,0.9990125,0.9990125,"7,500,000", Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,13.9,13934833.47,5.1,5085.026,0.497672624,0.282501444,0.497672624,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,9.7,9670206.1,6.4,6394.5,0.345364504,0.35525,0.35525,2067394, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,18.4,18433166.61,7.3,7328.527,0.658327379,0.407140389,0.658327379,940547, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,11.5,11459841.47,5,5023.572,0.409280053,0.279087333,0.409280053,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,5.1,5140888.237,2.1,2084.025,0.856814706,1.0420125,1,479857, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,16,16008272.12,7,6958.893,0.571724004,0.386605167,0.571724004,1099136, Check Out/ ,1
Secondary Outbound,Ambient,Sea,2/17/17,14.8,14787759.81,6.3,6318.179,0.528134279,0.351009944,0.528134279,940547, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,30.5,30503304,3.2,3200,0.7625826,0.16,0.7625826,1892208, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.4,8361831,3.3,3267,0.8361831,0.6534,0.8361831,1011022, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.2,8175899.25,5.6,5559,0.817589925,1.1118,1,1011022, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.2,8175899.25,5.6,5559,0.817589925,1.1118,1,1011022, Weight Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,40.1,40088181.62,14.7,14709.12,1.00220454,0.735456,1,6289267, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,39.4,39372829.27,17.4,17380.582,0.984320732,0.8690291,0.984320732,6289267, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,37.6,37584205,15.6,15627.457,0.939605125,0.78137285,0.939605125,5779901, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,36.9,36874049.95,10.6,10599.94,0.921851249,0.529997,0.921851249,2583854, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,9.2,9150353.344,3.5,3487.128,0.915035334,0.6974256,0.915035334,1074726, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,40.3,40332353.35,17.4,17372.569,1.008308834,0.86862845,1,5600000, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,5.6,5574554,2.2,2178,1.1149108,0.726,1,613065, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,4.2,4232230.2,2.9,2877.6,0.84644604,0.9592,0.9592,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,4.2,4232230.2,2.9,2877.6,0.84644604,0.9592,0.9592,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,4.2,4232230.2,2.9,2877.6,0.84644604,0.9592,0.9592,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,4.2,4232230.2,2.9,2877.6,0.84644604,0.9592,0.9592,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,3.7,3702127.7,2.1,2114.1,0.74042554,0.7047,0.74042554,613065, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,9.8,9755469.5,3.8,3811.5,0.97554695,0.7623,0.97554695,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,9.8,9755469.5,3.8,3811.5,0.97554695,0.7623,0.97554695,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.4,8361831,3.3,3267,0.8361831,0.6534,0.8361831,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.4,8361831,3.3,3267,0.8361831,0.6534,0.8361831,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,8.4,8361831,3.3,3267,0.8361831,0.6534,0.8361831,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,7.1,7089338.55,4.3,4277,0.708933855,0.8554,0.8554,771451, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,12.5,12504316.5,8.5,8502,0.543665935,0.7085,0.7085,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,14.9,14898255.5,6.1,6099,0.647750239,0.50825,0.647750239,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,11.9,11927194.2,8.1,8109.6,0.518573661,0.6758,0.6758,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,13.1,13081438.8,8.9,8894.4,0.568758209,0.7412,0.7412,1396659, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,3.8,3847482,2.6,2616,0.7694964,0.872,0.872,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,38.3,38337563.35,15,14968.234,0.958439084,0.7484117,0.958439084,13745790, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,16.2,16211586.69,7.1,7099.581,0.704851595,0.59163175,0.704851595,3832390, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,3.8,3800672.4,1.9,1905.954,0.76013448,0.635318,0.76013448,723970, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,18.7,18735345.34,7.7,7707.905,0.814580232,0.642325417,0.814580232,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,19.6,19601340.85,8,7985.778,0.852232211,0.6654815,0.852232211,1721973, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,10.8,10801462.7,4.6,4574.691,1.08014627,0.9149382,1,926425, Vol Fill/Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,13.7,13666499.24,6,5970.552,0.594195619,0.497546,0.594195619,3378036, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,21.3,21307073.79,9,9002.113,0.926394512,0.750176083,0.926394512,1427200, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,30.6,30610611.3,12.4,12385.919,0.765265282,0.61929595,0.765265282,9716037, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,31.1,31052222.83,13.8,13782.03,0.776305571,0.6891015,0.776305571,9716037, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,33.3,33284208.67,13.9,13852.52,0.832105217,0.692626,0.832105217,9716037, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,21,20962314.61,8.6,8602.589,0.911404983,0.716882417,0.911404983,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,17.3,17342643.81,7.4,7401.247,0.754027992,0.616770583,0.754027992,1733562, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,4.2,4226323.721,2.2,2201.316,0.845264744,0.733772,0.845264744,658704, Check Out/ ,1
Secondary Outbound,Ambient,Land,2/17/17,17.5,17501189.09,7.3,7290.222,0.760921265,0.6075185,0.760921265,1396659, Check Out/ ,1
